Academic_Year,Term,Course_ID,Course_Title,Section_ID,Enrolled_Count,class_size_status
2022-23,Spring,C00658,Psychology UG Course 10,SEC003675,10,Underfilled
2022-23,Spring,C00660,Psychology UG Course 12,SEC003676,9,Underfilled
2022-23,Spring,C00661,Psychology UG Course 13,SEC003677,6,Underfilled
2022-23,Spring,C00665,Psychology UG Course 17,SEC003678,9,Underfilled
2022-23,Spring,C00666,Psychology UG Course 18,SEC003679,26,Optimal
2022-23,Spring,C00668,Psychology UG Course 20,SEC003680,4,Underfilled
2022-23,Spring,C00669,Psychology UG Course 21,SEC003681,3,Underfilled
2022-23,Spring,C00670,Psychology UG Course 22,SEC003682,7,Underfilled
2022-23,Spring,C00671,Psychology UG Course 23,SEC003683,7,Underfilled
2022-23,Spring,C00672,Psychology UG Course 24,SEC003684,6,Underfilled
2022-23,Spring,C00673,Psychology UG Course 25,SEC003685,12,Underfilled
2022-23,Spring,C00675,Psychology UG Course 27,SEC003686,17,Underfilled
2022-23,Spring,C00676,Psychology UG Course 28,SEC003687,10,Underfilled
2022-23,Spring,C00677,Psychology UG Course 29,SEC003688,19,Underfilled
2022-23,Spring,C00678,Psychology UG Course 30,SEC003689,10,Underfilled
2022-23,Spring,C00680,Psychology UG Course 32,SEC003690,19,Underfilled
2022-23,Spring,C00681,Psychology UG Course 33,SEC003691,13,Underfilled
2022-23,Spring,C00683,Psychology UG Course 35,SEC003692,17,Underfilled
2022-23,Spring,C00684,Psychology UG Course 36,SEC003693,6,Underfilled
2022-23,Spring,C00685,Psychology UG Course 37,SEC003694,23,Optimal
2022-23,Spring,C00685,Psychology UG Course 37,SEC003695,22,Optimal
2022-23,Spring,C00686,Psychology UG Course 38,SEC003696,2,Underfilled
2022-23,Spring,C00688,Psychology UG Course 40,SEC003697,15,Underfilled
2022-23,Spring,C00703,Education UG Course 1,SEC003698,2,Underfilled
2022-23,Spring,C00704,Education UG Course 2,SEC003699,4,Underfilled
2022-23,Spring,C00705,Education UG Course 3,SEC003700,10,Underfilled
2022-23,Spring,C00707,Education UG Course 5,SEC003701,16,Underfilled
2022-23,Spring,C00708,Education UG Course 6,SEC003702,1,Underfilled
2022-23,Spring,C00709,Education UG Course 7,SEC003703,4,Underfilled
2022-23,Spring,C00710,Education UG Course 8,SEC003704,5,Underfilled
2022-23,Spring,C00711,Education UG Course 9,SEC003705,9,Underfilled
2022-23,Spring,C00712,Education UG Course 10,SEC003706,7,Underfilled
2022-23,Spring,C00713,Education UG Course 11,SEC003707,9,Underfilled
2022-23,Spring,C00715,Education UG Course 13,SEC003708,1,Underfilled
2022-23,Spring,C00716,Education UG Course 14,SEC003709,12,Underfilled
2022-23,Spring,C00717,Education UG Course 15,SEC003710,4,Underfilled
2022-23,Spring,C00720,Education UG Course 18,SEC003711,17,Underfilled
2022-23,Spring,C00722,Education UG Course 20,SEC003712,2,Underfilled
2022-23,Spring,C00724,Education UG Course 22,SEC003713,3,Underfilled
2022-23,Spring,C00725,Education UG Course 23,SEC003714,5,Underfilled
2022-23,Spring,C00726,Education UG Course 24,SEC003715,9,Underfilled
2022-23,Spring,C00727,Education UG Course 25,SEC003716,2,Underfilled
2022-23,Spring,C00728,Education UG Course 26,SEC003717,16,Underfilled
2022-23,Spring,C00730,Education UG Course 28,SEC003718,7,Underfilled
2022-23,Spring,C00731,Education UG Course 29,SEC003719,16,Underfilled
2022-23,Spring,C00732,Education UG Course 30,SEC003720,5,Underfilled
2022-23,Spring,C00733,Education UG Course 31,SEC003721,4,Underfilled
2022-23,Spring,C00734,Education UG Course 32,SEC003722,5,Underfilled
2022-23,Spring,C00735,Education UG Course 33,SEC003723,3,Underfilled
2022-23,Spring,C00736,Education UG Course 34,SEC003724,9,Underfilled
2022-23,Spring,C00737,Education UG Course 35,SEC003725,8,Underfilled
2022-23,Spring,C00739,Education UG Course 37,SEC003726,8,Underfilled
2022-23,Spring,C00741,Education UG Course 39,SEC003727,6,Underfilled
2022-23,Spring,C00758,Media UG Course 2,SEC003728,1,Underfilled
2022-23,Spring,C00759,Media UG Course 3,SEC003729,9,Underfilled
2022-23,Spring,C00760,Media UG Course 4,SEC003730,8,Underfilled
2022-23,Spring,C00761,Media UG Course 5,SEC003731,15,Underfilled
2022-23,Spring,C00762,Media UG Course 6,SEC003732,8,Underfilled
2022-23,Spring,C00763,Media UG Course 7,SEC003733,9,Underfilled
2022-23,Spring,C00764,Media UG Course 8,SEC003734,21,Optimal
2022-23,Spring,C00764,Media UG Course 8,SEC003735,21,Optimal
2022-23,Spring,C00765,Media UG Course 9,SEC003736,10,Underfilled
2022-23,Spring,C00766,Media UG Course 10,SEC003737,7,Underfilled
2022-23,Spring,C00767,Media UG Course 11,SEC003738,5,Underfilled
2022-23,Spring,C00769,Media UG Course 13,SEC003739,13,Underfilled
2022-23,Spring,C00770,Media UG Course 14,SEC003740,13,Underfilled
2022-23,Spring,C00771,Media UG Course 15,SEC003741,16,Underfilled
2022-23,Spring,C00774,Media UG Course 18,SEC003742,21,Optimal
2022-23,Spring,C00775,Media UG Course 19,SEC003743,1,Underfilled
2022-23,Spring,C00776,Media UG Course 20,SEC003744,1,Underfilled
2022-23,Spring,C00777,Media UG Course 21,SEC003745,1,Underfilled
2022-23,Spring,C00778,Media UG Course 22,SEC003746,8,Underfilled
2022-23,Spring,C00780,Media UG Course 24,SEC003747,12,Underfilled
2022-23,Spring,C00782,Media UG Course 26,SEC003748,1,Underfilled
2022-23,Spring,C00783,Media UG Course 27,SEC003749,18,Underfilled
2022-23,Spring,C00784,Media UG Course 28,SEC003750,3,Underfilled
2022-23,Spring,C00785,Media UG Course 29,SEC003751,19,Underfilled
2022-23,Spring,C00786,Media UG Course 30,SEC003752,13,Underfilled
2022-23,Spring,C00788,Media UG Course 32,SEC003753,14,Underfilled
2022-23,Spring,C00790,Media UG Course 34,SEC003754,10,Underfilled
2022-23,Spring,C00792,Media UG Course 36,SEC003755,3,Underfilled
2022-23,Spring,C00793,Media UG Course 37,SEC003756,6,Underfilled
2022-23,Spring,C00795,Media UG Course 39,SEC003757,18,Underfilled
2022-23,Spring,C00796,Media UG Course 40,SEC003758,9,Underfilled
2023-24,Fall,C00001,Management UG Course 1,SEC003759,3,Underfilled
2023-24,Fall,C00003,Management UG Course 3,SEC003760,13,Underfilled
2023-24,Fall,C00004,Management UG Course 4,SEC003761,8,Underfilled
2023-24,Fall,C00005,Management UG Course 5,SEC003762,6,Underfilled
2023-24,Fall,C00007,Management UG Course 7,SEC003763,19,Underfilled
2023-24,Fall,C00008,Management UG Course 8,SEC003764,15,Underfilled
2023-24,Fall,C00009,Management UG Course 9,SEC003765,1,Underfilled
2023-24,Fall,C00010,Management UG Course 10,SEC003766,6,Underfilled
2023-24,Fall,C00011,Management UG Course 11,SEC003767,8,Underfilled
2023-24,Fall,C00012,Management UG Course 12,SEC003768,6,Underfilled
2023-24,Fall,C00013,Management UG Course 13,SEC003769,10,Underfilled
2023-24,Fall,C00014,Management UG Course 14,SEC003770,8,Underfilled
2023-24,Fall,C00015,Management UG Course 15,SEC003771,1,Underfilled
2023-24,Fall,C00016,Management UG Course 16,SEC003772,5,Underfilled
2023-24,Fall,C00017,Management UG Course 17,SEC003773,1,Underfilled
2023-24,Fall,C00019,Management UG Course 19,SEC003774,7,Underfilled
2023-24,Fall,C00020,Management UG Course 20,SEC003775,7,Underfilled
2023-24,Fall,C00021,Management UG Course 21,SEC003776,2,Underfilled
2023-24,Fall,C00022,Management UG Course 22,SEC003777,9,Underfilled
2023-24,Fall,C00023,Management UG Course 23,SEC003778,14,Underfilled
2023-24,Fall,C00024,Management UG Course 24,SEC003779,10,Underfilled
2023-24,Fall,C00025,Management UG Course 25,SEC003780,6,Underfilled
2023-24,Fall,C00026,Management UG Course 26,SEC003781,16,Underfilled
2023-24,Fall,C00027,Management UG Course 27,SEC003782,5,Underfilled
2023-24,Fall,C00028,Management UG Course 28,SEC003783,11,Underfilled
2023-24,Fall,C00029,Management UG Course 29,SEC003784,10,Underfilled
2023-24,Fall,C00030,Management UG Course 30,SEC003785,18,Underfilled
2023-24,Fall,C00031,Management UG Course 31,SEC003786,4,Underfilled
2023-24,Fall,C00032,Management UG Course 32,SEC003787,14,Underfilled
2023-24,Fall,C00033,Management UG Course 33,SEC003788,6,Underfilled
2023-24,Fall,C00034,Management UG Course 34,SEC003789,11,Underfilled
2023-24,Fall,C00035,Management UG Course 35,SEC003790,23,Optimal
2023-24,Fall,C00037,Management UG Course 37,SEC003791,12,Underfilled
2023-24,Fall,C00038,Management UG Course 38,SEC003792,17,Underfilled
2023-24,Fall,C00039,Management UG Course 39,SEC003793,4,Underfilled
2023-24,Fall,C00040,Management UG Course 40,SEC003794,8,Underfilled
2023-24,Fall,C00055,Finance UG Course 1,SEC003795,16,Underfilled
2023-24,Fall,C00056,Finance UG Course 2,SEC003796,9,Underfilled
2023-24,Fall,C00057,Finance UG Course 3,SEC003797,11,Underfilled
2023-24,Fall,C00058,Finance UG Course 4,SEC003798,17,Underfilled
2023-24,Fall,C00060,Finance UG Course 6,SEC003799,11,Underfilled
2023-24,Fall,C00061,Finance UG Course 7,SEC003800,3,Underfilled
2023-24,Fall,C00062,Finance UG Course 8,SEC003801,10,Underfilled
2023-24,Fall,C00063,Finance UG Course 9,SEC003802,5,Underfilled
2023-24,Fall,C00064,Finance UG Course 10,SEC003803,8,Underfilled
2023-24,Fall,C00065,Finance UG Course 11,SEC003804,4,Underfilled
2023-24,Fall,C00066,Finance UG Course 12,SEC003805,1,Underfilled
2023-24,Fall,C00068,Finance UG Course 14,SEC003806,17,Underfilled
2023-24,Fall,C00069,Finance UG Course 15,SEC003807,1,Underfilled
2023-24,Fall,C00070,Finance UG Course 16,SEC003808,7,Underfilled
2023-24,Fall,C00071,Finance UG Course 17,SEC003809,6,Underfilled
2023-24,Fall,C00072,Finance UG Course 18,SEC003810,12,Underfilled
2023-24,Fall,C00073,Finance UG Course 19,SEC003811,9,Underfilled
2023-24,Fall,C00074,Finance UG Course 20,SEC003812,10,Underfilled
2023-24,Fall,C00075,Finance UG Course 21,SEC003813,14,Underfilled
2023-24,Fall,C00076,Finance UG Course 22,SEC003814,5,Underfilled
2023-24,Fall,C00077,Finance UG Course 23,SEC003815,8,Underfilled
2023-24,Fall,C00078,Finance UG Course 24,SEC003816,9,Underfilled
2023-24,Fall,C00079,Finance UG Course 25,SEC003817,5,Underfilled
2023-24,Fall,C00081,Finance UG Course 27,SEC003818,13,Underfilled
2023-24,Fall,C00083,Finance UG Course 29,SEC003819,10,Underfilled
2023-24,Fall,C00084,Finance UG Course 30,SEC003820,19,Underfilled
2023-24,Fall,C00085,Finance UG Course 31,SEC003821,9,Underfilled
2023-24,Fall,C00087,Finance UG Course 33,SEC003822,8,Underfilled
2023-24,Fall,C00088,Finance UG Course 34,SEC003823,7,Underfilled
2023-24,Fall,C00090,Finance UG Course 36,SEC003824,7,Underfilled
2023-24,Fall,C00092,Finance UG Course 38,SEC003825,12,Underfilled
2023-24,Fall,C00093,Finance UG Course 39,SEC003826,20,Optimal
2023-24,Fall,C00109,Marketing UG Course 1,SEC003827,16,Underfilled
2023-24,Fall,C00110,Marketing UG Course 2,SEC003828,3,Underfilled
2023-24,Fall,C00111,Marketing UG Course 3,SEC003829,8,Underfilled
2023-24,Fall,C00113,Marketing UG Course 5,SEC003830,5,Underfilled
2023-24,Fall,C00114,Marketing UG Course 6,SEC003831,12,Underfilled
2023-24,Fall,C00115,Marketing UG Course 7,SEC003832,3,Underfilled
2023-24,Fall,C00116,Marketing UG Course 8,SEC003833,13,Underfilled
2023-24,Fall,C00117,Marketing UG Course 9,SEC003834,7,Underfilled
2023-24,Fall,C00119,Marketing UG Course 11,SEC003835,10,Underfilled
2023-24,Fall,C00120,Marketing UG Course 12,SEC003836,6,Underfilled
2023-24,Fall,C00121,Marketing UG Course 13,SEC003837,4,Underfilled
2023-24,Fall,C00122,Marketing UG Course 14,SEC003838,18,Underfilled
2023-24,Fall,C00123,Marketing UG Course 15,SEC003839,6,Underfilled
2023-24,Fall,C00124,Marketing UG Course 16,SEC003840,13,Underfilled
2023-24,Fall,C00125,Marketing UG Course 17,SEC003841,8,Underfilled
2023-24,Fall,C00126,Marketing UG Course 18,SEC003842,8,Underfilled
2023-24,Fall,C00127,Marketing UG Course 19,SEC003843,4,Underfilled
2023-24,Fall,C00128,Marketing UG Course 20,SEC003844,6,Underfilled
2023-24,Fall,C00129,Marketing UG Course 21,SEC003845,4,Underfilled
2023-24,Fall,C00131,Marketing UG Course 23,SEC003846,5,Underfilled
2023-24,Fall,C00134,Marketing UG Course 26,SEC003847,4,Underfilled
2023-24,Fall,C00135,Marketing UG Course 27,SEC003848,11,Underfilled
2023-24,Fall,C00137,Marketing UG Course 29,SEC003849,11,Underfilled
2023-24,Fall,C00138,Marketing UG Course 30,SEC003850,10,Underfilled
2023-24,Fall,C00139,Marketing UG Course 31,SEC003851,10,Underfilled
2023-24,Fall,C00140,Marketing UG Course 32,SEC003852,6,Underfilled
2023-24,Fall,C00141,Marketing UG Course 33,SEC003853,7,Underfilled
2023-24,Fall,C00142,Marketing UG Course 34,SEC003854,5,Underfilled
2023-24,Fall,C00143,Marketing UG Course 35,SEC003855,5,Underfilled
2023-24,Fall,C00144,Marketing UG Course 36,SEC003856,11,Underfilled
2023-24,Fall,C00145,Marketing UG Course 37,SEC003857,3,Underfilled
2023-24,Fall,C00146,Marketing UG Course 38,SEC003858,12,Underfilled
2023-24,Fall,C00147,Marketing UG Course 39,SEC003859,15,Underfilled
2023-24,Fall,C00163,Civil UG Course 1,SEC003860,23,Optimal
2023-24,Fall,C00165,Civil UG Course 3,SEC003861,14,Underfilled
2023-24,Fall,C00167,Civil UG Course 5,SEC003862,8,Underfilled
2023-24,Fall,C00168,Civil UG Course 6,SEC003863,6,Underfilled
2023-24,Fall,C00169,Civil UG Course 7,SEC003864,12,Underfilled
2023-24,Fall,C00171,Civil UG Course 9,SEC003865,5,Underfilled
2023-24,Fall,C00172,Civil UG Course 10,SEC003866,8,Underfilled
2023-24,Fall,C00174,Civil UG Course 12,SEC003867,21,Optimal
2023-24,Fall,C00175,Civil UG Course 13,SEC003868,6,Underfilled
2023-24,Fall,C00176,Civil UG Course 14,SEC003869,10,Underfilled
2023-24,Fall,C00177,Civil UG Course 15,SEC003870,7,Underfilled
2023-24,Fall,C00179,Civil UG Course 17,SEC003871,5,Underfilled
2023-24,Fall,C00180,Civil UG Course 18,SEC003872,5,Underfilled
2023-24,Fall,C00181,Civil UG Course 19,SEC003873,11,Underfilled
2023-24,Fall,C00182,Civil UG Course 20,SEC003874,2,Underfilled
2023-24,Fall,C00183,Civil UG Course 21,SEC003875,2,Underfilled
2023-24,Fall,C00184,Civil UG Course 22,SEC003876,16,Underfilled
2023-24,Fall,C00185,Civil UG Course 23,SEC003877,12,Underfilled
2023-24,Fall,C00186,Civil UG Course 24,SEC003878,2,Underfilled
2023-24,Fall,C00188,Civil UG Course 26,SEC003879,9,Underfilled
2023-24,Fall,C00189,Civil UG Course 27,SEC003880,8,Underfilled
2023-24,Fall,C00190,Civil UG Course 28,SEC003881,7,Underfilled
2023-24,Fall,C00191,Civil UG Course 29,SEC003882,13,Underfilled
2023-24,Fall,C00193,Civil UG Course 31,SEC003883,8,Underfilled
2023-24,Fall,C00194,Civil UG Course 32,SEC003884,6,Underfilled
2023-24,Fall,C00195,Civil UG Course 33,SEC003885,9,Underfilled
2023-24,Fall,C00196,Civil UG Course 34,SEC003886,7,Underfilled
2023-24,Fall,C00197,Civil UG Course 35,SEC003887,5,Underfilled
2023-24,Fall,C00198,Civil UG Course 36,SEC003888,8,Underfilled
2023-24,Fall,C00199,Civil UG Course 37,SEC003889,4,Underfilled
2023-24,Fall,C00200,Civil UG Course 38,SEC003890,12,Underfilled
2023-24,Fall,C00201,Civil UG Course 39,SEC003891,9,Underfilled
2023-24,Fall,C00202,Civil UG Course 40,SEC003892,8,Underfilled
2023-24,Fall,C00204,Civil PG Course 2,SEC003893,2,Underfilled
2023-24,Fall,C00209,Civil PG Course 7,SEC003894,4,Underfilled
2023-24,Fall,C00212,Civil PG Course 10,SEC003895,4,Underfilled
2023-24,Fall,C00214,Civil PG Course 12,SEC003896,1,Underfilled
2023-24,Fall,C00218,Mechanical UG Course 2,SEC003897,14,Underfilled
2023-24,Fall,C00220,Mechanical UG Course 4,SEC003898,4,Underfilled
2023-24,Fall,C00222,Mechanical UG Course 6,SEC003899,1,Underfilled
2023-24,Fall,C00224,Mechanical UG Course 8,SEC003900,4,Underfilled
2023-24,Fall,C00225,Mechanical UG Course 9,SEC003901,1,Underfilled
2023-24,Fall,C00232,Mechanical UG Course 16,SEC003902,6,Underfilled
2023-24,Fall,C00233,Mechanical UG Course 17,SEC003903,12,Underfilled
2023-24,Fall,C00234,Mechanical UG Course 18,SEC003904,15,Underfilled
2023-24,Fall,C00235,Mechanical UG Course 19,SEC003905,6,Underfilled
2023-24,Fall,C00236,Mechanical UG Course 20,SEC003906,11,Underfilled
2023-24,Fall,C00237,Mechanical UG Course 21,SEC003907,3,Underfilled
2023-24,Fall,C00238,Mechanical UG Course 22,SEC003908,7,Underfilled
2023-24,Fall,C00242,Mechanical UG Course 26,SEC003909,4,Underfilled
2023-24,Fall,C00243,Mechanical UG Course 27,SEC003910,5,Underfilled
2023-24,Fall,C00244,Mechanical UG Course 28,SEC003911,9,Underfilled
2023-24,Fall,C00245,Mechanical UG Course 29,SEC003912,2,Underfilled
2023-24,Fall,C00249,Mechanical UG Course 33,SEC003913,9,Underfilled
2023-24,Fall,C00250,Mechanical UG Course 34,SEC003914,11,Underfilled
2023-24,Fall,C00251,Mechanical UG Course 35,SEC003915,5,Underfilled
2023-24,Fall,C00253,Mechanical UG Course 37,SEC003916,9,Underfilled
2023-24,Fall,C00254,Mechanical UG Course 38,SEC003917,9,Underfilled
2023-24,Fall,C00255,Mechanical UG Course 39,SEC003918,11,Underfilled
2023-24,Fall,C00257,Mechanical PG Course 1,SEC003919,2,Underfilled
2023-24,Fall,C00259,Mechanical PG Course 3,SEC003920,1,Underfilled
2023-24,Fall,C00260,Mechanical PG Course 4,SEC003921,4,Underfilled
2023-24,Fall,C00261,Mechanical PG Course 5,SEC003922,2,Underfilled
2023-24,Fall,C00264,Mechanical PG Course 8,SEC003923,6,Underfilled
2023-24,Fall,C00265,Mechanical PG Course 9,SEC003924,24,Optimal
2023-24,Fall,C00266,Mechanical PG Course 10,SEC003925,24,Optimal
2023-24,Fall,C00268,Mechanical PG Course 12,SEC003926,24,Optimal
2023-24,Fall,C00269,Mechanical PG Course 13,SEC003927,3,Underfilled
2023-24,Fall,C00270,Mechanical PG Course 14,SEC003928,2,Underfilled
2023-24,Fall,C00271,Electrical UG Course 1,SEC003929,1,Underfilled
2023-24,Fall,C00278,Electrical UG Course 8,SEC003930,1,Underfilled
2023-24,Fall,C00281,Electrical UG Course 11,SEC003931,2,Underfilled
2023-24,Fall,C00286,Electrical UG Course 16,SEC003932,1,Underfilled
2023-24,Fall,C00296,Electrical UG Course 26,SEC003933,1,Underfilled
2023-24,Fall,C00311,Electrical PG Course 1,SEC003934,6,Underfilled
2023-24,Fall,C00313,Electrical PG Course 3,SEC003935,32,Overfilled
2023-24,Fall,C00313,Electrical PG Course 3,SEC003936,31,Overfilled
2023-24,Fall,C00314,Electrical PG Course 4,SEC003937,10,Underfilled
2023-24,Fall,C00315,Electrical PG Course 5,SEC003938,2,Underfilled
2023-24,Fall,C00316,Electrical PG Course 6,SEC003939,32,Overfilled
2023-24,Fall,C00317,Electrical PG Course 7,SEC003940,6,Underfilled
2023-24,Fall,C00318,Electrical PG Course 8,SEC003941,29,Optimal
2023-24,Fall,C00319,Electrical PG Course 9,SEC003942,34,Overfilled
2023-24,Fall,C00320,Electrical PG Course 10,SEC003943,8,Underfilled
2023-24,Fall,C00322,Electrical PG Course 12,SEC003944,3,Underfilled
2023-24,Fall,C00323,Electrical PG Course 13,SEC003945,30,Optimal
2023-24,Fall,C00324,Electrical PG Course 14,SEC003946,13,Underfilled
2023-24,Fall,C00326,Computer Science UG Course 2,SEC003947,7,Underfilled
2023-24,Fall,C00327,Computer Science UG Course 3,SEC003948,9,Underfilled
2023-24,Fall,C00329,Computer Science UG Course 5,SEC003949,13,Underfilled
2023-24,Fall,C00330,Computer Science UG Course 6,SEC003950,4,Underfilled
2023-24,Fall,C00331,Computer Science UG Course 7,SEC003951,1,Underfilled
2023-24,Fall,C00332,Computer Science UG Course 8,SEC003952,4,Underfilled
2023-24,Fall,C00333,Computer Science UG Course 9,SEC003953,9,Underfilled
2023-24,Fall,C00334,Computer Science UG Course 10,SEC003954,5,Underfilled
2023-24,Fall,C00335,Computer Science UG Course 11,SEC003955,5,Underfilled
2023-24,Fall,C00336,Computer Science UG Course 12,SEC003956,5,Underfilled
2023-24,Fall,C00337,Computer Science UG Course 13,SEC003957,11,Underfilled
2023-24,Fall,C00338,Computer Science UG Course 14,SEC003958,4,Underfilled
2023-24,Fall,C00340,Computer Science UG Course 16,SEC003959,12,Underfilled
2023-24,Fall,C00342,Computer Science UG Course 18,SEC003960,2,Underfilled
2023-24,Fall,C00344,Computer Science UG Course 20,SEC003961,4,Underfilled
2023-24,Fall,C00345,Computer Science UG Course 21,SEC003962,14,Underfilled
2023-24,Fall,C00346,Computer Science UG Course 22,SEC003963,15,Underfilled
2023-24,Fall,C00347,Computer Science UG Course 23,SEC003964,17,Underfilled
2023-24,Fall,C00348,Computer Science UG Course 24,SEC003965,11,Underfilled
2023-24,Fall,C00349,Computer Science UG Course 25,SEC003966,16,Underfilled
2023-24,Fall,C00350,Computer Science UG Course 26,SEC003967,15,Underfilled
2023-24,Fall,C00351,Computer Science UG Course 27,SEC003968,11,Underfilled
2023-24,Fall,C00352,Computer Science UG Course 28,SEC003969,9,Underfilled
2023-24,Fall,C00353,Computer Science UG Course 29,SEC003970,5,Underfilled
2023-24,Fall,C00354,Computer Science UG Course 30,SEC003971,7,Underfilled
2023-24,Fall,C00355,Computer Science UG Course 31,SEC003972,7,Underfilled
2023-24,Fall,C00356,Computer Science UG Course 32,SEC003973,5,Underfilled
2023-24,Fall,C00357,Computer Science UG Course 33,SEC003974,6,Underfilled
2023-24,Fall,C00360,Computer Science UG Course 36,SEC003975,15,Underfilled
2023-24,Fall,C00361,Computer Science UG Course 37,SEC003976,6,Underfilled
2023-24,Fall,C00362,Computer Science UG Course 38,SEC003977,11,Underfilled
2023-24,Fall,C00363,Computer Science UG Course 39,SEC003978,9,Underfilled
2023-24,Fall,C00364,Computer Science UG Course 40,SEC003979,10,Underfilled
2023-24,Fall,C00379,Data Science UG Course 1,SEC003980,1,Underfilled
2023-24,Fall,C00380,Data Science UG Course 2,SEC003981,14,Underfilled
2023-24,Fall,C00381,Data Science UG Course 3,SEC003982,2,Underfilled
2023-24,Fall,C00382,Data Science UG Course 4,SEC003983,8,Underfilled
2023-24,Fall,C00383,Data Science UG Course 5,SEC003984,4,Underfilled
2023-24,Fall,C00384,Data Science UG Course 6,SEC003985,6,Underfilled
2023-24,Fall,C00387,Data Science UG Course 9,SEC003986,7,Underfilled
2023-24,Fall,C00388,Data Science UG Course 10,SEC003987,17,Underfilled
2023-24,Fall,C00389,Data Science UG Course 11,SEC003988,9,Underfilled
2023-24,Fall,C00390,Data Science UG Course 12,SEC003989,11,Underfilled
2023-24,Fall,C00391,Data Science UG Course 13,SEC003990,4,Underfilled
2023-24,Fall,C00392,Data Science UG Course 14,SEC003991,3,Underfilled
2023-24,Fall,C00393,Data Science UG Course 15,SEC003992,11,Underfilled
2023-24,Fall,C00394,Data Science UG Course 16,SEC003993,3,Underfilled
2023-24,Fall,C00395,Data Science UG Course 17,SEC003994,13,Underfilled
2023-24,Fall,C00396,Data Science UG Course 18,SEC003995,7,Underfilled
2023-24,Fall,C00397,Data Science UG Course 19,SEC003996,5,Underfilled
2023-24,Fall,C00398,Data Science UG Course 20,SEC003997,5,Underfilled
2023-24,Fall,C00399,Data Science UG Course 21,SEC003998,18,Underfilled
2023-24,Fall,C00400,Data Science UG Course 22,SEC003999,3,Underfilled
2023-24,Fall,C00401,Data Science UG Course 23,SEC004000,12,Underfilled
2023-24,Fall,C00402,Data Science UG Course 24,SEC004001,5,Underfilled
2023-24,Fall,C00403,Data Science UG Course 25,SEC004002,2,Underfilled
2023-24,Fall,C00404,Data Science UG Course 26,SEC004003,11,Underfilled
2023-24,Fall,C00405,Data Science UG Course 27,SEC004004,11,Underfilled
2023-24,Fall,C00408,Data Science UG Course 30,SEC004005,10,Underfilled
2023-24,Fall,C00409,Data Science UG Course 31,SEC004006,4,Underfilled
2023-24,Fall,C00410,Data Science UG Course 32,SEC004007,4,Underfilled
2023-24,Fall,C00411,Data Science UG Course 33,SEC004008,12,Underfilled
2023-24,Fall,C00412,Data Science UG Course 34,SEC004009,6,Underfilled
2023-24,Fall,C00414,Data Science UG Course 36,SEC004010,15,Underfilled
2023-24,Fall,C00415,Data Science UG Course 37,SEC004011,1,Underfilled
2023-24,Fall,C00416,Data Science UG Course 38,SEC004012,1,Underfilled
2023-24,Fall,C00417,Data Science UG Course 39,SEC004013,6,Underfilled
2023-24,Fall,C00418,Data Science UG Course 40,SEC004014,6,Underfilled
2023-24,Fall,C00420,Data Science PG Course 2,SEC004015,1,Underfilled
2023-24,Fall,C00427,Data Science PG Course 9,SEC004016,1,Underfilled
2023-24,Fall,C00434,Cybersecurity UG Course 2,SEC004017,1,Underfilled
2023-24,Fall,C00435,Cybersecurity UG Course 3,SEC004018,2,Underfilled
2023-24,Fall,C00437,Cybersecurity UG Course 5,SEC004019,4,Underfilled
2023-24,Fall,C00438,Cybersecurity UG Course 6,SEC004020,1,Underfilled
2023-24,Fall,C00439,Cybersecurity UG Course 7,SEC004021,5,Underfilled
2023-24,Fall,C00442,Cybersecurity UG Course 10,SEC004022,13,Underfilled
2023-24,Fall,C00443,Cybersecurity UG Course 11,SEC004023,4,Underfilled
2023-24,Fall,C00444,Cybersecurity UG Course 12,SEC004024,2,Underfilled
2023-24,Fall,C00445,Cybersecurity UG Course 13,SEC004025,5,Underfilled
2023-24,Fall,C00448,Cybersecurity UG Course 16,SEC004026,10,Underfilled
2023-24,Fall,C00451,Cybersecurity UG Course 19,SEC004027,7,Underfilled
2023-24,Fall,C00452,Cybersecurity UG Course 20,SEC004028,7,Underfilled
2023-24,Fall,C00454,Cybersecurity UG Course 22,SEC004029,5,Underfilled
2023-24,Fall,C00455,Cybersecurity UG Course 23,SEC004030,3,Underfilled
2023-24,Fall,C00456,Cybersecurity UG Course 24,SEC004031,8,Underfilled
2023-24,Fall,C00457,Cybersecurity UG Course 25,SEC004032,8,Underfilled
2023-24,Fall,C00458,Cybersecurity UG Course 26,SEC004033,2,Underfilled
2023-24,Fall,C00459,Cybersecurity UG Course 27,SEC004034,11,Underfilled
2023-24,Fall,C00460,Cybersecurity UG Course 28,SEC004035,1,Underfilled
2023-24,Fall,C00462,Cybersecurity UG Course 30,SEC004036,9,Underfilled
2023-24,Fall,C00465,Cybersecurity UG Course 33,SEC004037,4,Underfilled
2023-24,Fall,C00466,Cybersecurity UG Course 34,SEC004038,11,Underfilled
2023-24,Fall,C00467,Cybersecurity UG Course 35,SEC004039,7,Underfilled
2023-24,Fall,C00470,Cybersecurity UG Course 38,SEC004040,6,Underfilled
2023-24,Fall,C00472,Cybersecurity UG Course 40,SEC004041,3,Underfilled
2023-24,Fall,C00474,Cybersecurity PG Course 2,SEC004042,28,Optimal
2023-24,Fall,C00475,Cybersecurity PG Course 3,SEC004043,4,Underfilled
2023-24,Fall,C00479,Cybersecurity PG Course 7,SEC004044,1,Underfilled
